year,month,DevelopmentRegion,RegionalDistrict,Municipality,tot_mkt_trans,no_res_trans,n_res_acreage_trans,n_res_fam,n_res_1fam_dwelling,n_res_strata,n_res_other,n_comm_tran,n_comm_comm,n_comm_strata_nores,n_comm_other,n_recr_tran,n_farm_tran,n_unkn_tran,sum_FMV,mn_FMV,md_FMV,sum_PPT_paid,md_PPT,n_foreign_tran,sum_FMV_foreign,add_tax_paid,n_res_1fam_suite,n_res_1fam_vacant_res,n_res_1fam_other,n_res_strata_row,n_res_strata_other,n_fth,n_nbh,sum_FMV_res,sum_FMV_foreign_res,md_FMV_foreign_res,mn_FMV_foreign_res,sum_invest_foreign_res,n_foreign_nonres,n_foreign_other,n_foreign_res
2016,4,NECHAKO & NORTH COAST,BULKLEY-NECHAKO,VILLAGE OF BURNS LAKE,5,4,0,0,4,0,0,1,1,0,0,0,0,0,737899,147579.8,157000,7378.99,1570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,NECHAKO & NORTH COAST,BULKLEY-NECHAKO,VILLAGE OF FRASER LAKE,1,1,0,0,1,0,0,0,0,0,0,0,0,0,90000,90000,90000,nr,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,NECHAKO & NORTH COAST,BULKLEY-NECHAKO,VILLAGE OF GRANISLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,NECHAKO & NORTH COAST,BULKLEY-NECHAKO,VILLAGE OF TELKWA,3,3,0,0,3,0,0,0,0,0,0,0,0,0,438500,146166.666666667,195000,nr,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,NECHAKO & NORTH COAST,KITIMAT-STIKINE,CITY OF TERRACE,44,38,10,0,22,5,1,2,2,0,0,0,2,2,11496869,261292.477272727,245500,146436.5,2775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,NECHAKO & NORTH COAST,KITIMAT-STIKINE,DISTRICT OF KITIMAT,6,6,1,0,4,1,0,0,0,0,0,0,0,0,1489500,248250,164000,nr,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,NECHAKO & NORTH COAST,KITIMAT-STIKINE,DISTRICT OF NEW HAZELTON,3,3,0,0,3,0,0,0,0,0,0,0,0,0,229300,76433.3333333333,39300,nr,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,NECHAKO & NORTH COAST,KITIMAT-STIKINE,DISTRICT OF STEWART,8,7,0,0,7,0,0,1,1,0,0,0,0,0,646750,80843.75,52500,7267.5,525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,NECHAKO & NORTH COAST,KITIMAT-STIKINE,TERRACE RURAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,NECHAKO & NORTH COAST,KITIMAT-STIKINE,VILLAGE OF HAZELTON,1,1,0,0,1,0,0,0,0,0,0,0,0,0,110000,110000,110000,nr,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,NECHAKO & NORTH COAST,NORTH COAST,CITY OF PRINCE RUPERT,29,27,2,0,24,0,0,2,2,0,0,0,0,0,6816950,235067.24137931,235000,88706.5,2700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,NECHAKO & NORTH COAST,NORTH COAST,DISTRICT OF PORT EDWARD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,NECHAKO & NORTH COAST,NORTH COAST,PRINCE RUPERT RURAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,NECHAKO & NORTH COAST,NORTH COAST,QUEEN CHARLOTTE RURAL,4,4,2,0,2,0,0,0,0,0,0,0,0,0,528000,132000,169000,nr,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,NECHAKO & NORTH COAST,NORTH COAST,VILLAGE OF MASSET,2,2,0,0,2,0,0,0,0,0,0,0,0,0,81250,40625,40625,nr,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,NECHAKO & NORTH COAST,NORTH COAST,VILLAGE OF PORT CLEMENTS,2,2,0,0,2,0,0,0,0,0,0,0,0,0,164200,82100,82100,nr,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,NORTHEAST,NORTHERN ROCKIES RM-PEACE RIVER,CITY OF DAWSON CREEK,66,27,8,2,17,0,0,0,0,0,0,0,36,3,14973991.31,226878.656212121,204696.5,209155.48,1995.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,NORTHEAST,NORTHERN ROCKIES RM-PEACE RIVER,CITY OF FORT ST JOHN,54,48,13,0,24,0,11,4,4,0,0,0,2,0,19238088.3,356260.894444444,342996.1,276205.73,4859.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,NORTHEAST,NORTHERN ROCKIES RM-PEACE RIVER,DAWSON CREEK RURAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,NORTHEAST,NORTHERN ROCKIES RM-PEACE RIVER,DISTRICT OF CHETWYND,6,5,2,0,3,0,0,1,1,0,0,0,0,0,1695000,282500,307500,23550,4150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,NORTHEAST,NORTHERN ROCKIES RM-PEACE RIVER,DISTRICT OF HUDSON'S HOPE,2,2,0,0,2,0,0,0,0,0,0,0,0,0,214650,107325,107325,nr,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,NORTHEAST,NORTHERN ROCKIES RM-PEACE RIVER,DISTRICT OF NORTHERN ROCKIES REGIONAL MUNICIPALITY,4,4,0,0,4,0,0,0,0,0,0,0,0,0,752450,188112.5,187500,nr,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,NORTHEAST,NORTHERN ROCKIES RM-PEACE RIVER,DISTRICT OF TAYLOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,NORTHEAST,NORTHERN ROCKIES RM-PEACE RIVER,DISTRICT OF TUMBLER RIDGE,6,6,0,0,5,0,0,0,0,0,0,0,0,0,642900,107150,99000,6429,990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,NORTHEAST,NORTHERN ROCKIES RM-PEACE RIVER,FORT ST. JOHN RURAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,NORTHEAST,NORTHERN ROCKIES RM-PEACE RIVER,VILLAGE OF POUCE COUPE,1,1,0,0,1,0,0,0,0,0,0,0,0,0,82000,82000,82000,nr,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,CENTRAL OKANAGAN,CENTRAL OKANAGAN RURAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,CENTRAL OKANAGAN,CITY OF KELOWNA,434,424,3,2,233,177,9,8,4,3,1,0,2,0,196258101.1,452207.606221198,396500,2976587.63,5700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,CENTRAL OKANAGAN,DISTRICT OF LAKE COUNTRY,56,52,2,0,36,8,6,1,0,1,0,0,3,0,23532928,420230.857142857,373950,316050.09,4560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,CENTRAL OKANAGAN,DISTRICT OF PEACHLAND,20,20,2,0,14,4,0,0,0,0,0,0,0,0,10471975,523598.75,508750,146088,7650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,CENTRAL OKANAGAN,DISTRICT OF WEST KELOWNA,109,104,3,1,70,22,8,3,2,1,0,0,2,0,55438297.8,508608.236697248,437000,867937.73,6420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,CENTRAL OKANAGAN,WESTBANK FIRST NATION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,COLUMBIA-SHUSWAP,CITY OF REVELSTOKE,25,21,0,0,21,0,0,3,2,1,0,0,0,1,6472080,258883.2,309750,89267.8,4195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,COLUMBIA-SHUSWAP,DISTRICT OF SALMON ARM,109,97,25,0,59,10,3,8,2,4,2,0,4,0,32296947,296302.266055046,276000,464843.95,3520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,COLUMBIA-SHUSWAP,DISTRICT OF SICAMOUS,11,10,0,0,8,2,0,0,0,0,0,0,0,1,3472000,315636.363636364,199000,50435,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,COLUMBIA-SHUSWAP,GOLDEN RURAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,COLUMBIA-SHUSWAP,REVELSTOKE RURAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,COLUMBIA-SHUSWAP,SALMON ARM RURAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,COLUMBIA-SHUSWAP,TOWN OF GOLDEN,23,21,4,0,12,5,0,0,0,0,0,0,0,2,4855269,211098.652173913,197000,59515.08,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,NORTH OKANAGAN,CITY OF ARMSTRONG,15,14,0,0,10,4,0,0,0,0,0,0,1,0,5375157.5,358343.833333333,317000,66909.34,3300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,NORTH OKANAGAN,CITY OF ENDERBY,13,12,0,0,6,6,0,1,1,0,0,0,0,0,2817500,216730.769230769,225000,31925,2500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,NORTH OKANAGAN,CITY OF VERNON,157,147,9,3,97,35,3,9,1,1,7,0,1,0,56991270.71,363001.724267516,332500,815807.23,4480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,NORTH OKANAGAN,DISTRICT OF COLDSTREAM,22,22,1,0,20,1,0,0,0,0,0,0,0,0,11867138.1,539415.368181818,495000,184238,7620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,NORTH OKANAGAN,DISTRICT OF SPALLUMCHEEN,12,9,3,0,6,0,0,0,0,0,0,0,3,0,5043400,420283.333333333,383000,nr,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,NORTH OKANAGAN,VERNON RURAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,NORTH OKANAGAN,VILLAGE OF LUMBY,1,1,0,0,1,0,0,0,0,0,0,0,0,0,233750,233750,233750,nr,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,OKANAGAN-SIMILKAMEEN,CITY OF PENTICTON,151,140,3,1,74,46,16,6,3,2,1,0,5,0,62174770.76,411753.448741722,309000,928298.48,3750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,OKANAGAN-SIMILKAMEEN,DISTRICT OF SUMMERLAND,55,53,2,0,29,14,8,0,0,0,0,0,2,0,18271346.7,332206.303636364,322500,259558.18,4000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,OKANAGAN-SIMILKAMEEN,OLIVER RURAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,OKANAGAN-SIMILKAMEEN,PENTICTON RURAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,OKANAGAN-SIMILKAMEEN,PRINCETON RURAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,OKANAGAN-SIMILKAMEEN,TOWN OF OLIVER,52,42,9,0,24,8,1,3,1,0,2,0,7,0,27626388.88,531276.709230769,310000,487827.39,4200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,OKANAGAN-SIMILKAMEEN,TOWN OF OSOYOOS,32,32,2,1,15,13,1,0,0,0,0,0,0,0,8946520,279578.75,255000,106868.2,2303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,OKANAGAN-SIMILKAMEEN,TOWN OF PRINCETON,25,22,7,0,15,0,0,2,2,0,0,0,1,0,5131480,205259.2,195000,65186.6,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,OKANAGAN-SIMILKAMEEN,VILLAGE OF KEREMEOS,6,6,0,0,5,1,0,0,0,0,0,0,0,0,1219900,203316.666666667,214000,13898,2330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,THOMPSON-NICOLA,ASHCROFT RURAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,THOMPSON-NICOLA,CITY OF KAMLOOPS,299,292,20,1,184,52,35,3,1,1,1,0,3,1,93316541.86,312095.457725752,302000,1210670.25,3700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,THOMPSON-NICOLA,CITY OF MERRITT,32,30,2,1,26,1,0,0,0,0,0,0,2,0,7044167.7,220130.240625,207500,84177.42,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,THOMPSON-NICOLA,DISTRICT OF BARRIERE,8,7,1,0,5,1,0,1,1,0,0,0,0,0,1403500,175437.5,167500,16095,1725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,THOMPSON-NICOLA,DISTRICT OF CLEARWATER,6,6,1,0,5,0,0,0,0,0,0,0,0,0,1220500,203416.666666667,207000,14565,2200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,THOMPSON-NICOLA,DISTRICT OF LOGAN LAKE,4,4,0,0,4,0,0,0,0,0,0,0,0,0,549500,137375,145000,nr,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,THOMPSON-NICOLA,KAMLOOPS RURAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,THOMPSON-NICOLA,MERRITT RURAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,THOMPSON-NICOLA,VILLAGE OF ASHCROFT,16,13,6,0,6,1,0,1,1,0,0,0,2,0,4716200,294762.5,240000,68219.5,2800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,THOMPSON-NICOLA,VILLAGE OF CACHE CREEK,2,2,0,1,1,0,0,0,0,0,0,0,0,0,580000,290000,290000,nr,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,THOMPSON-NICOLA,VILLAGE OF CHASE,6,4,0,0,4,0,0,2,1,0,1,0,0,0,1859500,309916.666666667,335000,21955,3100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,THOMPSON-NICOLA,VILLAGE OF CLINTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,THOMPSON/OKANAGAN,THOMPSON-NICOLA,VILLAGE OF LYTTON,1,1,0,0,1,0,0,0,0,0,0,0,0,0,200000,200000,200000,nr,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,UNKNOWN,UNKNOWN,UNKNOWN,300,275,57,0,145,46,27,15,1,12,2,1,6,3,129785179.13,432617.263766667,354900,2039248.98,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,VANCOUVER ISLAND/COAST,ALBERNI-CLAYOQUOT,ALBERNI RURAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,VANCOUVER ISLAND/COAST,ALBERNI-CLAYOQUOT,CITY OF PORT ALBERNI,56,51,0,0,48,3,0,5,5,0,0,0,0,0,10209700,182316.071428571,183000,116891.5,1830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,VANCOUVER ISLAND/COAST,ALBERNI-CLAYOQUOT,DISTRICT OF TOFINO,8,7,0,0,6,1,0,1,1,0,0,0,0,0,3785500,473187.5,437000,59710,6740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,VANCOUVER ISLAND/COAST,ALBERNI-CLAYOQUOT,DISTRICT OF UCLUELET,17,13,1,1,9,2,0,4,1,3,0,0,0,0,4078000,239882.352941176,235000,54540,2700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,VANCOUVER ISLAND/COAST,CAPITAL,CITY OF COLWOOD,39,39,0,0,26,11,2,0,0,0,0,0,0,0,16242839.15,416483.055128205,380000,211775.39,5200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,VANCOUVER ISLAND/COAST,CAPITAL,CITY OF VICTORIA,253,243,8,13,66,126,30,8,3,4,1,0,0,2,115671539.43,457199.760592885,371500,1737740.45,5200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,VANCOUVER ISLAND/COAST,CAPITAL,DISTRICT OF CENTRAL SAANICH,41,39,0,0,21,18,0,2,2,0,0,0,0,0,26756555.6,652598.917073171,560000,459156,7996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,VANCOUVER ISLAND/COAST,CAPITAL,DISTRICT OF ESQUIMALT,39,37,0,1,18,17,1,2,1,1,0,0,0,0,16391288,420289.435897436,395000,242359.76,5700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,VANCOUVER ISLAND/COAST,CAPITAL,DISTRICT OF HIGHLANDS,8,8,2,0,3,0,3,0,0,0,0,0,0,0,4453000,556625,502500,73060,8050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,VANCOUVER ISLAND/COAST,CAPITAL,DISTRICT OF LANGFORD,128,124,0,1,85,27,11,4,0,4,0,0,0,0,53456710.13,417630.547890625,410250,665439.93,4750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,VANCOUVER ISLAND/COAST,CAPITAL,DISTRICT OF METCHOSIN,7,6,3,0,3,0,0,0,0,0,0,0,1,0,4745900,677985.714285714,650000,82895,11000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,VANCOUVER ISLAND/COAST,CAPITAL,DISTRICT OF NORTH SAANICH,33,30,1,0,28,1,0,1,1,0,0,0,1,1,28518100,864184.848484849,731000,516612,12620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,VANCOUVER ISLAND/COAST,CAPITAL,DISTRICT OF OAK BAY,42,42,0,1,35,6,0,0,0,0,0,0,0,0,44771676,1065992.28571429,900000,828852.4,16000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,VANCOUVER ISLAND/COAST,CAPITAL,DISTRICT OF SAANICH,266,260,9,1,176,74,0,4,3,1,0,0,2,0,163228892.51,613642.453045113,571900,2748966.26,9438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,VANCOUVER ISLAND/COAST,CAPITAL,DISTRICT OF SOOKE,49,49,0,0,37,9,3,0,0,0,0,0,0,0,14820088.08,302450.777142857,335000,168510.91,3000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,VANCOUVER ISLAND/COAST,CAPITAL,GULF ISLANDS RURAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,VANCOUVER ISLAND/COAST,CAPITAL,TOWN OF SIDNEY,54,51,0,1,23,24,3,3,1,1,1,0,0,0,28366023.39,525296.729444444,485500,378684.66,5680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,VANCOUVER ISLAND/COAST,CAPITAL,TOWN OF VIEW ROYAL,34,34,0,0,21,13,0,0,0,0,0,0,0,0,16386475.4,481955.158823529,447142.85,241396.16,6495.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,VANCOUVER ISLAND/COAST,CAPITAL,VICTORIA RURAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,VANCOUVER ISLAND/COAST,CENTRAL COAST-MOUNT WADDINGTON,BELLA COOLA RURAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,VANCOUVER ISLAND/COAST,CENTRAL COAST-MOUNT WADDINGTON,DISTRICT OF PORT HARDY,16,14,1,0,11,2,0,2,2,0,0,0,0,0,1702450,106403.125,78500,18714.5,785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,VANCOUVER ISLAND/COAST,CENTRAL COAST-MOUNT WADDINGTON,PORT HARDY RURAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
