year,month,DevelopmentRegion,RegionalDistrict,Municipality,tot_mkt_trans,no_res_trans,n_res_acreage_trans,n_res_fam,n_res_1fam_dwelling,n_res_strata,n_res_other,n_comm_tran,n_comm_comm,n_comm_strata_nores,n_comm_other,n_recr_tran,n_farm_tran,n_unkn_tran,sum_FMV,mn_FMV,md_FMV,sum_PPT_paid,md_PPT,n_foreign_tran,sum_FMV_foreign,add_tax_paid,n_res_1fam_suite,n_res_1fam_vacant_res,n_res_1fam_other,n_res_strata_row,n_res_strata_other,n_fth,n_nbh,sum_FMV_res,sum_FMV_foreign_res,md_FMV_foreign_res,mn_FMV_foreign_res,sum_invest_foreign_res,n_foreign_nonres,n_foreign_other,n_foreign_res
2018,4,NECHAKO & NORTH COAST,NORTH COAST,NA,40,36,1,0,20,6,0,3,3,0,0,1,0,0,8713010,217825.25,169000,103562,1610,NA,NA,NA,6,3,0,3,3,9,0,8448500,NA,NA,NA,NA,NA,NA,NA
2018,4,NORTHEAST,NORTHERN ROCKIES RM-PEACE RIVER,NA,117,101,21,1,49,8,0,11,8,3,0,0,5,0,33537585.16,286646.03,247000,400064,1299,NA,NA,NA,2,6,14,3,5,32,0,23936290.16,NA,NA,NA,NA,NA,NA,NA
2018,4,REST OF PROVINCE,REST OF PROVINCE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,nr,893,NA,NA,NA,NA,NA,NA,NA,NA,68756698.39,480480.48,892944.13,4465,76,NA,77
2018,4,THOMPSON/OKANAGAN,CENTRAL OKANAGAN,NA,578,547,17,1,209,192,31,21,10,7,4,0,10,0,382245170.3,661323.82,515750,6326054,7200,NA,NA,NA,31,42,24,69,123,62,34,320734677.9,NA,NA,NA,NA,NA,NA,NA
2018,4,THOMPSON/OKANAGAN,COLUMBIA-SHUSWAP,NA,186,163,32,1,58,22,2,11,10,1,0,2,10,0,71133267.76,382436.92,341400,915626,2430,NA,NA,NA,3,33,12,9,13,25,9,56447067.76,NA,NA,NA,NA,NA,NA,NA
2018,4,THOMPSON/OKANAGAN,NORTH OKANAGAN,NA,218,206,16,4,84,65,3,10,10,0,0,0,2,0,94444585.14,433232.04,386750,1302876,4540,NA,NA,NA,7,13,14,34,31,31,4,85863585.14,NA,NA,NA,NA,NA,NA,NA
2018,4,THOMPSON/OKANAGAN,OKANAGAN-SIMILKAMEEN,NA,290,265,22,0,101,83,6,14,11,3,0,0,11,0,124290757,428588.82,359700,1759305,4223,NA,NA,NA,4,33,16,45,38,26,13,101736638,NA,NA,NA,NA,NA,NA,NA
2018,4,THOMPSON/OKANAGAN,THOMPSON-NICOLA,NA,331,298,20,2,110,65,6,12,10,2,0,0,21,0,139913877.1,422700.54,349900,2025032,3480,NA,NA,NA,20,32,43,33,32,50,22,120591391.1,NA,NA,NA,NA,NA,NA,NA
2018,4,UNKNOWN,UNKNOWN,NA,4,3,0,0,0,0,3,0,0,0,0,1,0,0,11080500,2770125,480750,nr,nr,NA,NA,NA,0,0,0,0,0,0,0,1171500,NA,NA,NA,NA,NA,NA,NA
2018,4,VANCOUVER ISLAND/COAST,ALBERNI-CLAYOQUOT,NA,161,152,21,2,73,17,0,8,7,1,0,0,0,1,70736702.39,439358.4,360000,988121,4116,NA,NA,NA,6,24,9,12,5,18,8,67161202.39,NA,NA,NA,NA,NA,NA,NA
2018,4,VANCOUVER ISLAND/COAST,CAPITAL,NA,694,667,33,6,230,239,26,22,7,13,2,1,4,0,472564387.1,680928.51,585000,7281432,9116,nr,nr,176603.11,64,40,29,69,170,72,53,447368987.1,18454670.74,761809.52,802376.99,28015.55,nr,NA,23
2018,4,VANCOUVER ISLAND/COAST,CENTRAL COAST-MOUNT WADDINGTON,NA,35,34,6,1,11,10,0,1,1,0,0,0,0,0,5610300,160294.29,145000,57048,1250,NA,NA,NA,0,2,4,5,5,4,0,5335300,NA,NA,NA,NA,NA,NA,NA
2018,4,VANCOUVER ISLAND/COAST,COMOX VALLEY,NA,206,153,9,1,75,44,0,50,2,47,1,1,2,0,77022150.17,373893.93,346500,977717,2990,NA,NA,NA,4,9,11,18,26,20,11,67034367.02,NA,NA,NA,NA,NA,NA,NA
2018,4,VANCOUVER ISLAND/COAST,COWICHAN VALLEY,NA,251,235,26,0,113,35,13,8,6,0,2,0,7,1,157946366.7,629268.39,379900,2760961,4000,NA,NA,NA,10,19,19,20,15,40,17,101945507.7,NA,NA,NA,NA,NA,NA,NA
2018,4,VANCOUVER ISLAND/COAST,NANAIMO,NA,321,300,2,9,140,65,5,21,12,6,3,0,0,0,159684161.4,497458.45,440000,2294348,5710,NA,NA,NA,26,47,6,24,41,36,18,147862711.4,NA,NA,NA,NA,NA,NA,NA
2018,4,VANCOUVER ISLAND/COAST,POWELL RIVER,NA,48,48,3,0,31,4,0,0,0,0,0,0,0,0,16699700,347910.42,333500,209967,3760,NA,NA,NA,2,5,3,1,3,7,1,16699700,NA,NA,NA,NA,NA,NA,NA
2018,4,VANCOUVER ISLAND/COAST,STRATHCONA,NA,131,117,6,1,65,16,2,12,12,0,0,0,0,2,49924010.77,381099.32,369900,619490,2678,NA,NA,NA,4,13,10,4,12,17,11,40704309.77,NA,NA,NA,NA,NA,NA,NA
2018,5,CARIBOO,CARIBOO,NA,235,220,75,0,77,8,0,8,8,0,0,0,7,0,51481897,219072,205000,534803,1141,NA,NA,NA,11,24,25,7,1,51,1,46422497,NA,NA,NA,NA,NA,NA,NA
2018,5,CARIBOO,FRASER-FORT GEORGE,NA,243,229,43,1,108,26,0,13,11,1,1,0,1,0,73805293,303725,283000,712887,1330,NA,NA,NA,10,13,28,18,8,67,17,62729226,NA,NA,NA,NA,NA,NA,NA
2018,5,KOOTENAY,CENTRAL KOOTENAY,NA,240,201,49,1,80,13,13,24,9,0,15,0,3,12,58396215,243318,219066,714502,1708,NA,NA,NA,7,31,7,6,7,22,3,53209464,NA,NA,NA,NA,NA,NA,NA
2018,5,KOOTENAY,EAST KOOTENAY,NA,299,286,23,1,102,84,2,9,9,0,0,2,1,1,81826025,273666,247500,973785,1720,NA,NA,NA,4,52,18,32,52,36,8,75513347,NA,NA,NA,NA,NA,NA,NA
2018,5,KOOTENAY,KOOTENAY-BOUNDARY,NA,125,115,20,0,40,30,0,4,4,0,0,0,6,0,36053505,288428,246000,464999,2425,NA,NA,NA,6,15,4,3,27,10,2,32465705,NA,NA,NA,NA,NA,NA,NA
2018,5,MAINLAND/SOUTHWEST,FRASER VALLEY,NA,925,866,32,3,320,320,53,31,18,12,1,1,27,0,555550401,600595,505000,8561038,6968,nr,nr,0,51,63,24,144,176,94,51,464127411,2909860,515860,581972,0,nr,NA,5
2018,5,MAINLAND/SOUTHWEST,METRO VANCOUVER,NA,5097,4848,34,41,910,3178,131,234,54,151,29,4,10,1,5758968115,1129874,698150,111129247,11300,147,183946257,12942750,340,113,101,909,2269,422,420,4918046338,146175257,772450,1044109,64713748,7,NA,140
2018,5,MAINLAND/SOUTHWEST,SQUAMISH-LILLOOET,NA,205,155,7,1,37,83,0,49,7,41,1,0,1,0,164781307,803811,590932,3044544,9500,NA,NA,NA,9,13,5,46,37,7,0,140477099,NA,NA,NA,NA,NA,NA,NA
2018,5,MAINLAND/SOUTHWEST,SUNSHINE COAST,NA,123,121,18,1,44,17,6,2,1,1,0,0,0,0,69635380,566141,550000,1050516,7200,NA,NA,NA,2,21,12,11,6,3,5,68069380,NA,NA,NA,NA,NA,NA,NA
2018,5,NECHAKO & NORTH COAST,BULKLEY-NECHAKO,NA,104,99,45,0,28,2,3,4,4,0,0,0,1,0,22119340,212686,169950,226749,995,NA,NA,NA,1,9,11,1,1,20,1,20913101,NA,NA,NA,NA,NA,NA,NA
2018,5,NECHAKO & NORTH COAST,KITIMAT-STIKINE,NA,85,82,10,3,37,10,0,3,3,0,0,0,0,0,19679450,231523,210000,190233,975,NA,NA,NA,2,9,11,8,2,24,2,19062450,NA,NA,NA,NA,NA,NA,NA
2018,5,NECHAKO & NORTH COAST,NORTH COAST,NA,32,29,2,0,20,1,0,3,3,0,0,0,0,0,7221333,225667,235000,67697,725,NA,NA,NA,2,2,2,1,0,10,0,6434033,NA,NA,NA,NA,NA,NA,NA
2018,5,NORTHEAST,NORTHERN ROCKIES RM-PEACE RIVER,NA,195,154,34,7,66,6,6,13,11,0,2,0,28,0,55133319,282735,230000,651341,1240,NA,NA,NA,0,18,17,5,1,48,2,37400122,NA,NA,NA,NA,NA,NA,NA
2018,5,REST OF PROVINCE,REST OF PROVINCE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,75071433,NA,NA,NA,NA,NA,NA,NA,NA,NA,65755752,378000,644664,NA,21,NA,102
2018,5,THOMPSON/OKANAGAN,CENTRAL OKANAGAN,NA,649,614,18,1,204,296,6,23,19,2,2,1,11,0,396109202,610338,490000,6322732,6960,nr,nr,nr,26,43,20,63,233,54,73,344862682,nr,nr,nr,nr,nr,NA,nr
2018,5,THOMPSON/OKANAGAN,COLUMBIA-SHUSWAP,NA,278,262,44,2,69,40,0,10,9,0,1,0,6,0,87509811,314783,299500,1084081,2080,NA,NA,NA,14,72,21,22,18,31,4,81777093,NA,NA,NA,NA,NA,NA,NA
2018,5,THOMPSON/OKANAGAN,NORTH OKANAGAN,NA,233,202,19,0,94,50,4,8,8,0,0,0,23,0,106429105,456777,393000,1488803,4500,NA,NA,NA,10,17,8,20,30,28,14,85160505,NA,NA,NA,NA,NA,NA,NA
2018,5,THOMPSON/OKANAGAN,OKANAGAN-SIMILKAMEEN,NA,315,288,21,5,113,98,0,12,8,3,1,1,14,0,143231959,454705,358000,1988784,4000,NA,NA,NA,9,20,22,47,51,39,11,119316459,NA,NA,NA,NA,NA,NA,NA
2018,5,THOMPSON/OKANAGAN,THOMPSON-NICOLA,NA,423,382,33,2,166,80,2,32,16,16,0,1,8,0,165973334,392372,340000,2130519,3000,NA,NA,NA,22,30,47,36,44,66,20,139502913,NA,NA,NA,NA,NA,NA,NA
2018,5,UNKNOWN,UNKNOWN,NA,3,0,0,0,0,0,0,0,0,0,0,1,1,1,450099,150033,200000,4900,2000,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2018,5,VANCOUVER ISLAND/COAST,ALBERNI-CLAYOQUOT,NA,172,158,21,1,80,11,0,11,8,2,1,0,1,2,81604465,474445,386250,1170609,4565,NA,NA,NA,11,25,9,8,3,17,6,74256651,NA,NA,NA,NA,NA,NA,NA
2018,5,VANCOUVER ISLAND/COAST,CAPITAL,NA,903,871,44,17,245,326,86,28,12,16,0,0,3,1,591530012,655072,539900,9087823,7704,nr,nr,323159,68,46,39,98,228,91,84,556662447,22412823,490950,747094,1615794,nr,NA,30
2018,5,VANCOUVER ISLAND/COAST,CENTRAL COAST-MOUNT WADDINGTON,NA,39,37,7,0,16,9,0,2,2,0,0,0,0,0,7940500,203603,182000,86142,1500,NA,NA,NA,1,0,4,7,2,6,0,7530500,NA,NA,NA,NA,NA,NA,NA
2018,5,VANCOUVER ISLAND/COAST,COMOX VALLEY,NA,228,217,11,0,93,49,0,10,6,4,0,1,0,0,94456805,414284,393750,1230453,4350,NA,NA,NA,3,44,17,27,22,29,15,86955805,NA,NA,NA,NA,NA,NA,NA
2018,5,VANCOUVER ISLAND/COAST,COWICHAN VALLEY,NA,320,301,40,0,150,36,2,11,5,2,4,0,8,0,137749940,430469,399900,1733324,3825,NA,NA,NA,7,53,13,21,15,48,19,130109748,NA,NA,NA,NA,NA,NA,NA
2018,5,VANCOUVER ISLAND/COAST,NANAIMO,NA,324,304,0,6,132,93,4,19,10,9,0,0,1,0,164651395,508183,458300,2260031,6023,nr,nr,44500,31,30,8,44,49,38,15,146035904,7374390,740000,670399,222500,nr,NA,11
2018,5,VANCOUVER ISLAND/COAST,POWELL RIVER,NA,69,65,12,2,39,4,0,4,3,0,1,0,0,0,38413942,556724,315000,231907,2855,NA,NA,NA,2,5,1,1,3,10,2,37953942,NA,NA,NA,NA,NA,NA,NA
2018,5,VANCOUVER ISLAND/COAST,STRATHCONA,NA,148,145,23,3,74,19,1,3,2,0,1,0,0,0,62084302,419489,375000,1004549,3510,NA,NA,NA,6,15,4,7,12,14,12,61668632,NA,NA,NA,NA,NA,NA,NA
2018,6,CARIBOO,CARIBOO,NA,261,240,89,3,100,7,0,11,9,0,2,0,10,0,63793178.44,244418.3082,228000,718626.97,1800,NA,NA,NA,5,27,9,2,5,52,1,55220282.44,NA,NA,NA,NA,NA,NA,NA
2018,6,CARIBOO,FRASER-FORT GEORGE,NA,298,280,50,1,139,25,1,15,11,0,4,0,3,0,91724195.15,307799.3126,285000,1029894.45,1999.5,NA,NA,NA,23,15,26,14,11,62,13,82980531.2,NA,NA,NA,NA,NA,NA,NA
2018,6,KOOTENAY,CENTRAL KOOTENAY,NA,276,263,52,0,122,25,1,8,6,0,2,0,5,0,79940293.13,289638.7432,259000,952574.13,2198.375,NA,NA,NA,6,44,13,11,14,36,6,74855293.13,NA,NA,NA,NA,NA,NA,NA
2018,6,KOOTENAY,EAST KOOTENAY,NA,436,415,24,3,130,192,1,17,17,0,0,0,3,1,119770056.2,274701.9637,216250,1434800.06,1458,NA,NA,NA,5,35,25,38,154,53,12,111051002.2,NA,NA,NA,NA,NA,NA,NA
2018,6,KOOTENAY,KOOTENAY-BOUNDARY,NA,155,144,20,1,70,23,0,7,4,1,2,0,4,0,38464865.64,248160.4235,240000,417183.93,1900,NA,NA,NA,1,12,17,6,17,28,1,35797865.64,NA,NA,NA,NA,NA,NA,NA
2018,6,MAINLAND/SOUTHWEST,FRASER VALLEY,NA,998,930,34,0,345,375,5,53,34,16,3,0,15,0,595107302.2,596299.902,515000,9407065.824,7198,nr,nr,nr,69,74,28,177,198,120,67,510670751.1,nr,nr,nr,nr,nr,NA,nr
2018,6,MAINLAND/SOUTHWEST,METRO VANCOUVER,NA,5444,5257,39,87,1022,3239,325,164,42,107,15,3,19,1,5476147250,1005905.079,688400,100968862.6,11089,nr,nr,18729102.93,352,122,71,917,2322,412,607,4964494290,153085600.8,747400,1244598.38,93645514.65,nr,NA,123
2018,6,MAINLAND/SOUTHWEST,SQUAMISH-LILLOOET,NA,232,184,33,1,34,92,0,48,6,41,1,0,0,0,160065203.9,689936.2236,439500,3110996.05,4907.5,NA,NA,NA,8,10,6,57,35,19,0,141165125.4,NA,NA,NA,NA,NA,NA,NA
2018,6,MAINLAND/SOUTHWEST,SUNSHINE COAST,NA,112,110,19,0,44,24,1,1,0,1,0,1,0,0,73602981.04,657169.4736,569950,1152672.69,8149,NA,NA,NA,4,10,8,17,7,3,7,72930181.04,NA,NA,NA,NA,NA,NA,NA
2018,6,NECHAKO & NORTH COAST,BULKLEY-NECHAKO,NA,121,109,45,1,46,4,0,9,7,0,2,0,3,0,29279131.79,241976.2958,225000,341709.56,1300,NA,NA,NA,0,8,5,2,2,29,0,23805195.22,NA,NA,NA,NA,NA,NA,NA
2018,6,NECHAKO & NORTH COAST,KITIMAT-STIKINE,NA,109,99,7,2,60,3,0,9,9,0,0,1,0,0,28746563.18,263729.9374,227000,301651.69,1050,NA,NA,NA,4,12,11,3,0,33,3,24436563.18,NA,NA,NA,NA,NA,NA,NA
2018,6,NECHAKO & NORTH COAST,NORTH COAST,NA,48,44,4,0,26,1,0,4,2,0,2,0,0,0,9140876.04,190434.9175,171469.775,67676.77,955.3,NA,NA,NA,3,2,8,0,1,17,0,8630989.55,NA,NA,NA,NA,NA,NA,NA
2018,6,NORTHEAST,NORTHERN ROCKIES RM-PEACE RIVER,NA,173,149,42,0,72,8,1,12,12,0,0,1,11,0,56675783.34,327605.684,284000,680027.98,1500,NA,NA,NA,0,9,17,7,1,57,3,41534561.84,NA,NA,NA,NA,NA,NA,NA
2018,6,THOMPSON/OKANAGAN,CENTRAL OKANAGAN,NA,651,605,11,2,264,218,6,42,35,6,1,0,4,0,391959535.8,602088.3806,520000,6048155.95,7500,nr,nr,nr,35,49,20,57,161,64,25,354350807,nr,nr,nr,nr,nr,NA,nr
2018,6,THOMPSON/OKANAGAN,COLUMBIA-SHUSWAP,NA,271,255,42,1,93,39,0,7,7,0,0,1,8,0,102089387.3,376713.6061,335000,1284978.3,3300,NA,NA,NA,11,45,24,21,18,25,11,92823590.25,NA,NA,NA,NA,NA,NA,NA
2018,6,THOMPSON/OKANAGAN,NORTH OKANAGAN,NA,250,233,16,4,104,61,0,10,9,1,0,0,7,0,120421569.4,481686.2774,407875,1622277.61,4540,NA,NA,NA,9,21,18,40,21,40,16,104029319.4,NA,NA,NA,NA,NA,NA,NA
2018,6,THOMPSON/OKANAGAN,OKANAGAN-SIMILKAMEEN,NA,327,292,27,6,118,86,3,18,11,6,1,1,16,0,151143481.8,462212.4825,390000,2271930.58,4700,NA,NA,NA,5,29,18,46,40,28,7,116074167.8,NA,NA,NA,NA,NA,NA,NA
2018,6,THOMPSON/OKANAGAN,THOMPSON-NICOLA,NA,479,451,30,0,225,77,4,17,12,5,0,0,11,0,189376376,395357.7786,374000,2277250.79,3395.93,NA,NA,NA,26,34,55,39,38,84,30,169350361.6,NA,NA,NA,NA,NA,NA,NA
2018,6,UNKNOWN,UNKNOWN,NA,9,2,0,0,0,0,2,0,0,0,0,0,0,7,1052000,116888.8889,0,3040,0,NA,NA,NA,0,0,0,0,0,0,0,850000,NA,NA,NA,NA,NA,NA,NA
2018,6,VANCOUVER ISLAND/COAST,ALBERNI-CLAYOQUOT,NA,187,179,23,0,78,16,0,7,5,1,1,0,1,0,81843691.7,437666.8005,365000,1166126.94,4500,NA,NA,NA,12,34,16,14,2,20,4,76778691.7,NA,NA,NA,NA,NA,NA,NA
2018,6,VANCOUVER ISLAND/COAST,CAPITAL,NA,952,920,43,13,325,322,54,30,14,9,7,0,2,0,664269151.1,697761.7133,596119.045,10522937.08,9379,nr,nr,226230.5,75,34,54,84,238,88,56,626773736.8,3116500,380000,519416.6667,1131152.5,nr,NA,6
2018,6,VANCOUVER ISLAND/COAST,CENTRAL COAST-MOUNT WADDINGTON,NA,44,44,10,0,14,11,0,0,0,0,0,0,0,0,7335430,166714.3182,142500,73499.22,942.5,NA,NA,NA,0,3,6,3,8,9,0,7335430,NA,NA,NA,NA,NA,NA,NA
2018,6,VANCOUVER ISLAND/COAST,COMOX VALLEY,NA,241,223,12,0,122,55,0,14,6,7,1,0,2,2,108655515,450852.7593,410000,1392231.68,4580,NA,NA,NA,3,17,14,22,33,32,14,99216876,NA,NA,NA,NA,NA,NA,NA
2018,6,VANCOUVER ISLAND/COAST,COWICHAN VALLEY,NA,345,322,45,0,163,45,0,14,7,5,2,0,3,6,172188880.1,499098.2031,435000,2512158.3,5730,NA,NA,NA,12,31,26,20,25,48,13,152503880.1,NA,NA,NA,NA,NA,NA,NA
2018,6,VANCOUVER ISLAND/COAST,NANAIMO,NA,411,390,9,6,167,108,17,20,7,13,0,0,1,0,219861241.6,534942.1937,450000,3324800.711,5600,0,0,0,35,36,12,42,66,53,30,188317241.6,0,0,0,0,0,NA,0
2018,6,VANCOUVER ISLAND/COAST,POWELL RIVER,NA,91,82,31,1,31,8,0,8,1,0,7,0,1,0,33650149.99,369781.868,345000,427327.1,4000,NA,NA,NA,2,7,2,2,6,12,4,28878121.99,NA,NA,NA,NA,NA,NA,NA
2018,6,VANCOUVER ISLAND/COAST,STRATHCONA,NA,174,156,12,1,76,32,0,18,2,14,2,0,0,0,66008014.67,379356.4061,372950,777248.92,2516.5,NA,NA,NA,6,20,9,5,27,24,19,61810514.67,NA,NA,NA,NA,NA,NA,NA
2018,6,REST OF PROVINCE,REST OF PROVINCE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,84505280.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,71316789.24,410894,648334.4476,NA,35,NA,110
2018,7,CARIBOO,CARIBOO,NA,280,256,71,1,111,10,1,16,16,0,0,0,8,0,69480325.81,248144.0208,235450,810894.28,1772.5,NA,NA,NA,16,29,17,8,2,53,0,62256829.81,NA,NA,NA,NA,NA,NA,NA
2018,7,CARIBOO,FRASER-FORT GEORGE,NA,263,259,49,0,134,24,0,4,3,1,0,0,0,0,82295943.18,312912.3315,299000,847560.61,1720,NA,NA,NA,15,17,20,12,12,75,8,77088803.18,NA,NA,NA,NA,NA,NA,NA
2018,7,KOOTENAY,CENTRAL KOOTENAY,NA,253,237,62,0,115,13,1,11,10,0,1,0,5,0,567359657.1,2242528.289,297000,15579599.35,2400,NA,NA,NA,11,23,12,5,8,39,3,74983393.89,NA,NA,NA,NA,NA,NA,NA
2018,7,KOOTENAY,EAST KOOTENAY,NA,260,245,16,1,90,64,0,12,12,0,0,1,2,0,111910061.8,430423.3148,230000,719840.641,1252.025,NA,NA,NA,1,59,14,20,44,33,7,106779861.9,NA,NA,NA,NA,NA,NA,NA
2018,7,KOOTENAY,KOOTENAY-BOUNDARY,NA,142,133,11,1,76,15,0,7,2,4,1,0,2,0,35773611.73,251926.8432,231500,387751.86,1860,NA,NA,NA,2,13,15,3,12,19,3,34076349.83,NA,NA,NA,NA,NA,NA,NA
2018,7,MAINLAND/SOUTHWEST,FRASER VALLEY,NA,886,828,36,1,295,330,21,33,23,9,1,0,25,0,619288768.1,698971.5215,545027.5,10680641.45,7908.37,nr,nr,nr,55,60,30,147,183,101,77,489147061.6,nr,nr,nr,nr,nr,NA,nr
2018,7,MAINLAND/SOUTHWEST,METRO VANCOUVER,NA,5606,5409,37,43,1035,3036,672,172,51,112,9,1,22,2,5859293705,1045182.609,686500,114126147,11359,90,129482348,9964986.29,382,126,78,949,2087,426,666,5166846033,79907347.99,793900,940086.4469,49824931.45,5,NA,85
2018,7,MAINLAND/SOUTHWEST,SQUAMISH-LILLOOET,NA,181,159,18,0,27,81,7,22,2,19,1,0,0,0,210522962.8,1163110.292,689000,5049498.091,11016.5,NA,NA,NA,5,13,8,64,17,7,5,202252919.2,NA,NA,NA,NA,NA,NA,NA
2018,7,MAINLAND/SOUTHWEST,SUNSHINE COAST,NA,109,107,12,0,54,19,0,0,0,0,0,2,0,0,63322838,580943.4679,577300,980675.5,9200,NA,NA,NA,3,12,7,15,4,3,6,63295838,NA,NA,NA,NA,NA,NA,NA
2018,7,NECHAKO & NORTH COAST,BULKLEY-NECHAKO,NA,102,91,29,0,41,3,0,8,6,0,2,0,3,0,24101894.81,236293.0864,228500,243101.25,1659.01,NA,NA,NA,2,8,8,1,2,24,0,22123000,NA,NA,NA,NA,NA,NA,NA
2018,7,NECHAKO & NORTH COAST,KITIMAT-STIKINE,NA,106,102,9,0,59,6,0,4,4,0,0,0,0,0,27688139,261208.8585,252500,288236.72,1740.5,NA,NA,NA,2,17,9,5,1,29,0,27131039,NA,NA,NA,NA,NA,NA,NA
2018,7,NECHAKO & NORTH COAST,NORTH COAST,NA,49,49,1,0,32,0,0,0,0,0,0,0,0,0,11874600,242338.7755,249000,90619.51,220,NA,NA,NA,4,8,4,0,0,20,0,11874600,NA,NA,NA,NA,NA,NA,NA
2018,7,NORTHEAST,NORTHERN ROCKIES RM-PEACE RIVER,NA,201,176,40,0,85,7,0,13,12,0,1,1,11,0,59195019.77,294502.5859,250000,687209,1250,NA,NA,NA,2,25,17,6,1,47,4,50260608.82,NA,NA,NA,NA,NA,NA,NA
2018,7,THOMPSON/OKANAGAN,CENTRAL OKANAGAN,NA,588,570,14,5,262,192,2,10,4,6,0,1,7,0,392846087.1,668105.5903,580951.5,6143086.482,9340,nr,nr,nr,32,46,17,81,111,47,26,374160120.1,nr,nr,nr,nr,nr,NA,nr
2018,7,THOMPSON/OKANAGAN,COLUMBIA-SHUSWAP,NA,236,218,38,1,92,26,0,13,12,0,1,1,4,0,90520153.67,383559.9732,342450,1205313.78,3586,NA,NA,NA,5,40,16,14,12,29,5,80435256.67,NA,NA,NA,NA,NA,NA,NA
2018,7,THOMPSON/OKANAGAN,NORTH OKANAGAN,NA,259,248,24,2,107,59,7,8,7,1,0,0,3,0,133983073,517309.1623,420709.79,1945177.11,5500,NA,NA,NA,14,26,9,37,22,28,17,120264073,NA,NA,NA,NA,NA,NA,NA
2018,7,THOMPSON/OKANAGAN,OKANAGAN-SIMILKAMEEN,NA,303,279,31,3,131,82,1,10,9,1,0,1,13,0,151427978.2,499762.3042,415000,2174423.07,4608,NA,NA,NA,5,11,15,40,42,35,25,129088959.2,NA,NA,NA,NA,NA,NA,NA
2018,7,THOMPSON/OKANAGAN,THOMPSON-NICOLA,NA,437,410,34,2,184,79,6,17,12,5,0,0,9,1,169074020.1,386897.0712,355000,2150378.73,3900,NA,NA,NA,19,43,43,46,33,75,10,153283111.2,NA,NA,NA,NA,NA,NA,NA
2018,7,UNKNOWN,UNKNOWN,NA,11,10,0,0,0,0,10,0,0,0,0,1,0,0,5442773.75,494797.6136,495900,34892.2,0,NA,NA,NA,0,0,0,0,0,0,6,5399273.75,NA,NA,NA,NA,NA,NA,NA
2018,7,VANCOUVER ISLAND/COAST,ALBERNI-CLAYOQUOT,NA,180,168,33,1,81,11,0,10,10,0,0,0,1,1,78564209.71,436467.8317,349950,1102492.68,4100,NA,NA,NA,5,22,15,7,4,18,5,72864009.71,NA,NA,NA,NA,NA,NA,NA
2018,7,VANCOUVER ISLAND/COAST,CAPITAL,NA,932,904,37,9,315,355,16,23,10,11,2,1,2,2,642612346.9,689498.2263,586000,10245625.36,9200,nr,nr,nr,82,54,36,89,266,111,50,589934446.9,nr,nr,nr,nr,nr,NA,nr
2018,7,VANCOUVER ISLAND/COAST,CENTRAL COAST-MOUNT WADDINGTON,NA,40,38,6,1,14,6,0,2,0,0,2,0,0,0,7764600,194115,162100,69107.44,1000.5,NA,NA,NA,0,8,3,3,3,6,0,5764600,NA,NA,NA,NA,NA,NA,NA
2018,7,VANCOUVER ISLAND/COAST,COMOX VALLEY,NA,274,264,18,0,126,78,0,6,2,4,0,0,3,1,127891521.2,466757.3765,453500,1720506.38,6095,NA,NA,NA,4,17,21,56,22,33,16,121226021.2,NA,NA,NA,NA,NA,NA,NA
2018,7,VANCOUVER ISLAND/COAST,COWICHAN VALLEY,NA,294,273,40,0,140,38,0,12,10,1,1,0,5,4,141229367,480371.9967,434500,1950621.52,5720,NA,NA,NA,10,26,19,20,18,34,16,121026191.7,NA,NA,NA,NA,NA,NA,NA
2018,7,VANCOUVER ISLAND/COAST,NANAIMO,NA,330,319,3,3,162,93,1,11,3,8,0,0,0,0,175740994,532548.4667,477772.5,2524481.14,6890,nr,nr,nr,32,17,8,48,45,43,19,168630994,nr,nr,nr,nr,nr,NA,nr
2018,7,VANCOUVER ISLAND/COAST,POWELL RIVER,NA,55,50,6,0,30,5,0,5,5,0,0,0,0,0,17403307,316423.7636,325000,177147.44,1850,NA,NA,NA,2,7,0,0,5,14,0,15673807,NA,NA,NA,NA,NA,NA,NA
2018,7,VANCOUVER ISLAND/COAST,STRATHCONA,NA,230,201,18,0,77,25,1,29,3,20,6,0,0,0,57504829.93,250020.9997,217500,646379.18,1255,NA,NA,NA,9,65,6,8,17,28,10,54026196.8,NA,NA,NA,NA,NA,NA,NA
2018,7,REST OF PROVINCE,REST OF PROVINCE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119,132939754.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,122026051.6,519950,1298149.485,NA,24,NA,94
2018,8,CARIBOO,CARIBOO,NA,242,211,84,0,78,5,0,16,12,0,4,0,15,0,66868491.27,276316.0796,250000,842786.19,1825,NA,NA,NA,6,26,12,2,3,48,0,52121330.27,NA,NA,NA,NA,NA,NA,NA
